Disease,Symptoms,Precautions,Symptom_Constipation,Symptom_Fatigue,Symptom_Frequent Urination,Symptom_Shortness of Breath,Symptom_Headache,Symptom_Excessive Thirst,Symptom_Vomiting,Symptom_Chills,Symptom_Blurred Vision,Symptom_Skin Rash,Symptom_Abdominal Pain,Symptom_Fever,Symptom_Cough,Symptom_Muscle Pain,Symptom_Nausea,Symptom_Burning Sensation,Combo_Fever_Chills,Combo_Fever_AbPain,Combo_UTI_Symptoms,Combo_Respiratory_Infection,Combo_Systemic_Infection,Combo_Acute_Illness,Combo_UTI_Fever,Combo_Neurological,Combo_Viral_Syndrome,Combo_GI_Distress,Combo_Diabetes_Classic,Total_Symptoms,Fever_Score,Respiratory_Score,GI_Score,Urinary_Score,Neuro_Score,Constitutional_Score,Disease_encoded
Migraine,Constipation,Stay hydrated; Consult healthcare provider; Maintain good hygiene; Follow prescribed medication,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Frequent Urination,Regular health checkups; Maintain good hygiene,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
Migraine,Frequent Urination; Constipation,Stay hydrated; Regular health checkups; Consult healthcare provider,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,4
Migraine,Constipation,Maintain good hygiene; Stay hydrated; Follow prescribed medication,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Constipation; Headache,Rest adequately; Regular health checkups; Maintain good hygiene; Consult healthcare provider,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4
Migraine,Frequent Urination; Constipation,Follow prescribed medication; Regular health checkups; Rest adequately; Stay hydrated,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,4
Migraine,Constipation,Consult healthcare provider; Regular health checkups; Maintain good hygiene; Stay hydrated,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Frequent Urination,Follow prescribed medication; Maintain good hygiene; Rest adequately; Stay hydrated,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
Migraine,Headache,Follow prescribed medication; Consult healthcare provider; Regular health checkups; Rest adequately,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Headache,Rest adequately; Follow prescribed medication; Maintain good hygiene; Consult healthcare provider,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Frequent Urination; Headache,Regular health checkups; Rest adequately,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,4
Migraine,Headache,Rest adequately; Regular health checkups; Consult healthcare provider; Stay hydrated,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Headache; Constipation,Stay hydrated; Maintain good hygiene,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4
Migraine,Headache; Frequent Urination,Consult healthcare provider; Regular health checkups,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,4
Migraine,Headache,Consult healthcare provider; Maintain good hygiene; Stay hydrated; Follow prescribed medication,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Frequent Urination,Maintain good hygiene; Rest adequately; Stay hydrated,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
Migraine,Constipation,Follow prescribed medication; Consult healthcare provider,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Constipation,Rest adequately; Stay hydrated; Consult healthcare provider,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Frequent Urination; Constipation,Follow prescribed medication; Regular health checkups; Stay hydrated,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,4
Migraine,Headache,Stay hydrated; Consult healthcare provider; Maintain good hygiene; Follow prescribed medication,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Headache,Stay hydrated; Follow prescribed medication; Regular health checkups; Maintain good hygiene,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Constipation,Regular health checkups; Maintain good hygiene,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Constipation; Headache,Follow prescribed medication; Consult healthcare provider,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4
Migraine,Frequent Urination; Headache,Follow prescribed medication; Consult healthcare provider; Maintain good hygiene,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,4
Migraine,Constipation,Consult healthcare provider; Maintain good hygiene; Rest adequately; Follow prescribed medication,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Headache; Constipation,Rest adequately; Stay hydrated; Regular health checkups; Follow prescribed medication,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4
Migraine,Frequent Urination,Stay hydrated; Regular health checkups; Maintain good hygiene,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
Migraine,Headache; Frequent Urination; Constipation,Maintain good hygiene; Rest adequately; Consult healthcare provider,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,4
Migraine,Frequent Urination,Consult healthcare provider; Regular health checkups; Stay hydrated; Maintain good hygiene,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
Migraine,Headache,Stay hydrated; Maintain good hygiene,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Frequent Urination; Headache,Rest adequately; Stay hydrated; Follow prescribed medication; Consult healthcare provider,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,4
Migraine,Headache; Constipation,Stay hydrated; Consult healthcare provider; Follow prescribed medication; Regular health checkups,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4
Migraine,Frequent Urination,Stay hydrated; Maintain good hygiene,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
Migraine,Constipation; Headache,Consult healthcare provider; Maintain good hygiene; Rest adequately; Stay hydrated,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4
Migraine,Headache,Rest adequately; Maintain good hygiene; Regular health checkups,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Constipation,Maintain good hygiene; Rest adequately; Stay hydrated,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Frequent Urination,Maintain good hygiene; Follow prescribed medication; Consult healthcare provider,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
Migraine,Frequent Urination,Stay hydrated; Follow prescribed medication,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
Migraine,Headache; Frequent Urination,Stay hydrated; Rest adequately,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,4
Migraine,Headache,Rest adequately; Stay hydrated,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Frequent Urination; Headache,Consult healthcare provider; Regular health checkups; Rest adequately; Follow prescribed medication,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,4
Migraine,Headache,Stay hydrated; Consult healthcare provider; Regular health checkups,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Constipation,Maintain good hygiene; Stay hydrated; Regular health checkups,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Constipation; Frequent Urination; Headache,Rest adequately; Follow prescribed medication; Regular health checkups; Stay hydrated,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,4
Migraine,Headache; Frequent Urination,Maintain good hygiene; Follow prescribed medication; Regular health checkups,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,4
Migraine,Headache,Maintain good hygiene; Follow prescribed medication,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Constipation; Frequent Urination,Regular health checkups; Rest adequately; Stay hydrated; Follow prescribed medication,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,4
Migraine,Constipation,Regular health checkups; Maintain good hygiene; Follow prescribed medication,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Constipation; Headache,Stay hydrated; Consult healthcare provider; Maintain good hygiene; Follow prescribed medication,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4
Migraine,Constipation,Regular health checkups; Stay hydrated; Rest adequately,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Constipation; Frequent Urination,Follow prescribed medication; Stay hydrated; Regular health checkups,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,4
Migraine,Frequent Urination; Headache,Follow prescribed medication; Regular health checkups; Stay hydrated,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,4
Migraine,Headache; Frequent Urination,Follow prescribed medication; Stay hydrated; Regular health checkups,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,4
Migraine,Constipation; Frequent Urination,Consult healthcare provider; Rest adequately; Follow prescribed medication; Regular health checkups,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,4
Migraine,Frequent Urination,Maintain good hygiene; Follow prescribed medication; Consult healthcare provider; Rest adequately,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
Migraine,Constipation,Regular health checkups; Follow prescribed medication; Maintain good hygiene,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Constipation,Follow prescribed medication; Rest adequately,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Frequent Urination,Rest adequately; Consult healthcare provider; Maintain good hygiene; Stay hydrated,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
Migraine,Constipation,Consult healthcare provider; Stay hydrated; Regular health checkups,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Constipation; Headache,Maintain good hygiene; Follow prescribed medication; Regular health checkups; Rest adequately,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4
Migraine,Headache,Regular health checkups; Stay hydrated,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Headache,Stay hydrated; Maintain good hygiene,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Frequent Urination,Follow prescribed medication; Stay hydrated; Rest adequately; Maintain good hygiene,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
Migraine,Constipation,Maintain good hygiene; Consult healthcare provider,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Constipation,Follow prescribed medication; Rest adequately; Maintain good hygiene; Consult healthcare provider,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Constipation; Frequent Urination,Follow prescribed medication; Rest adequately; Stay hydrated,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,4
Migraine,Headache,Consult healthcare provider; Maintain good hygiene; Follow prescribed medication; Regular health checkups,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Headache,Consult healthcare provider; Stay hydrated,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Constipation,Rest adequately; Maintain good hygiene,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Frequent Urination; Headache,Regular health checkups; Maintain good hygiene; Rest adequately; Follow prescribed medication,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,4
Migraine,Headache; Frequent Urination; Constipation,Consult healthcare provider; Stay hydrated,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,4
Migraine,Constipation,Stay hydrated; Rest adequately; Consult healthcare provider,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Constipation,Stay hydrated; Consult healthcare provider,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Frequent Urination,Maintain good hygiene; Stay hydrated; Follow prescribed medication; Regular health checkups,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
Migraine,Frequent Urination,Consult healthcare provider; Rest adequately,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
Migraine,Frequent Urination,Consult healthcare provider; Maintain good hygiene; Rest adequately,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
Migraine,Headache,Maintain good hygiene; Follow prescribed medication; Regular health checkups,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Headache; Frequent Urination; Constipation,Follow prescribed medication; Consult healthcare provider; Stay hydrated; Rest adequately,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,4
Migraine,Frequent Urination,Stay hydrated; Consult healthcare provider; Regular health checkups,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
Migraine,Frequent Urination; Constipation,Consult healthcare provider; Rest adequately; Regular health checkups,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,4
Migraine,Headache; Frequent Urination; Constipation,Follow prescribed medication; Consult healthcare provider; Rest adequately; Maintain good hygiene,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,4
Migraine,Constipation,Regular health checkups; Stay hydrated; Follow prescribed medication; Maintain good hygiene,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Frequent Urination,Consult healthcare provider; Follow prescribed medication,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
Migraine,Headache,Follow prescribed medication; Consult healthcare provider; Regular health checkups; Stay hydrated,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Constipation,Maintain good hygiene; Follow prescribed medication; Rest adequately,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Migraine,Headache,Regular health checkups; Consult healthcare provider; Maintain good hygiene,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Migraine,Constipation; Frequent Urination,Consult healthcare provider; Stay hydrated; Regular health checkups,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,4
Migraine,Headache; Frequent Urination; Constipation,Follow prescribed medication; Rest adequately; Regular health checkups; Stay hydrated,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,4
Pneumonia,Fatigue; Shortness of Breath; Cough,"Keep your immune system strong. Get enough sleep, exercise regularly and eat a healthy diet.; Don't smoke. Smoking damages your lungs' natural defenses against respiratory infections.",0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,5
Pneumonia,Shortness of Breath; Vomiting; Chills; Fever; Nausea,"Practice good hygiene. To protect yourself against respiratory infections that sometimes lead to pneumonia, wash your hands regularly or use an alcohol-based hand sanitizer.; You can help prevent pneumonia by following the measures below.; Keep your immune system strong. Get enough sleep, exercise regularly and eat a healthy diet.",0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,2,1,2,0,0,0,5
Pneumonia,Fatigue; Vomiting; Cough; Nausea,"Keep your immune system strong. Get enough sleep, exercise regularly and eat a healthy diet.; Get vaccinated. Vaccines are available to prevent some types of pneumonia and the flu. Talk with your doctor about getting these shots. The vaccination guidelines have changed over time so make sure to review your vaccination status with your doctor even if you recall previously receiving a pneumonia vaccine.; You can help prevent pneumonia by following the measures below.; Practice good hygiene. To protect yourself against respiratory infections that sometimes lead to pneumonia, wash your hands regularly or use an alcohol-based hand sanitizer.",0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,1,5
Pneumonia,Fatigue; Vomiting; Cough; Nausea,Make sure children get vaccinated. Doctors recommend a different pneumonia vaccine for children younger than age 2 and for children ages 2 to 5 years who are at particular risk of pneumococcal disease. Children who attend a group child care center should also get the vaccine. Doctors also recommend flu shots for children older than 6 months.; Get vaccinated. Vaccines are available to prevent some types of pneumonia and the flu. Talk with your doctor about getting these shots. The vaccination guidelines have changed over time so make sure to review your vaccination status with your doctor even if you recall previously receiving a pneumonia vaccine.,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,1,5
Pneumonia,Fatigue; Vomiting; Chills; Fever; Nausea,"Get vaccinated. Vaccines are available to prevent some types of pneumonia and the flu. Talk with your doctor about getting these shots. The vaccination guidelines have changed over time so make sure to review your vaccination status with your doctor even if you recall previously receiving a pneumonia vaccine.; Keep your immune system strong. Get enough sleep, exercise regularly and eat a healthy diet.",0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,5,2,0,2,0,0,1,5
Pneumonia,Shortness of Breath; Vomiting; Chills; Fever; Cough; Nausea,"Make sure children get vaccinated. Doctors recommend a different pneumonia vaccine for children younger than age 2 and for children ages 2 to 5 years who are at particular risk of pneumococcal disease. Children who attend a group child care center should also get the vaccine. Doctors also recommend flu shots for children older than 6 months.; Keep your immune system strong. Get enough sleep, exercise regularly and eat a healthy diet.; You can help prevent pneumonia by following the measures below.",0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,6,2,2,2,0,0,0,5
Pneumonia,Vomiting; Nausea; Shortness of Breath,"Make sure children get vaccinated. Doctors recommend a different pneumonia vaccine for children younger than age 2 and for children ages 2 to 5 years who are at particular risk of pneumococcal disease. Children who attend a group child care center should also get the vaccine. Doctors also recommend flu shots for children older than 6 months.; Get vaccinated. Vaccines are available to prevent some types of pneumonia and the flu. Talk with your doctor about getting these shots. The vaccination guidelines have changed over time so make sure to review your vaccination status with your doctor even if you recall previously receiving a pneumonia vaccine.; Practice good hygiene. To protect yourself against respiratory infections that sometimes lead to pneumonia, wash your hands regularly or use an alcohol-based hand sanitizer.; Keep your immune system strong. Get enough sleep, exercise regularly and eat a healthy diet.",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,5
Pneumonia,Fatigue; Shortness of Breath; Vomiting; Chills; Fever; Nausea,"Keep your immune system strong. Get enough sleep, exercise regularly and eat a healthy diet.; You can help prevent pneumonia by following the measures below.; Don't smoke. Smoking damages your lungs' natural defenses against respiratory infections.",0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,6,2,1,2,0,0,1,5
Pneumonia,Fatigue; Vomiting; Cough; Nausea,"Make sure children get vaccinated. Doctors recommend a different pneumonia vaccine for children younger than age 2 and for children ages 2 to 5 years who are at particular risk of pneumococcal disease. Children who attend a group child care center should also get the vaccine. Doctors also recommend flu shots for children older than 6 months.; Practice good hygiene. To protect yourself against respiratory infections that sometimes lead to pneumonia, wash your hands regularly or use an alcohol-based hand sanitizer.; You can help prevent pneumonia by following the measures below.; Get vaccinated. Vaccines are available to prevent some types of pneumonia and the flu. Talk with your doctor about getting these shots. The vaccination guidelines have changed over time so make sure to review your vaccination status with your doctor even if you recall previously receiving a pneumonia vaccine.",0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,1,5
Pneumonia,Cough; Shortness of Breath,"Don't smoke. Smoking damages your lungs' natural defenses against respiratory infections.; Get vaccinated. Vaccines are available to prevent some types of pneumonia and the flu. Talk with your doctor about getting these shots. The vaccination guidelines have changed over time so make sure to review your vaccination status with your doctor even if you recall previously receiving a pneumonia vaccine.; Make sure children get vaccinated. Doctors recommend a different pneumonia vaccine for children younger than age 2 and for children ages 2 to 5 years who are at particular risk of pneumococcal disease. Children who attend a group child care center should also get the vaccine. Doctors also recommend flu shots for children older than 6 months.; Keep your immune system strong. Get enough sleep, exercise regularly and eat a healthy diet.",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,5
Pneumonia,Vomiting; Chills; Fever; Nausea,"Don't smoke. Smoking damages your lungs' natural defenses against respiratory infections.; Get vaccinated. Vaccines are available to prevent some types of pneumonia and the flu. Talk with your doctor about getting these shots. The vaccination guidelines have changed over time so make sure to review your vaccination status with your doctor even if you recall previously receiving a pneumonia vaccine.; Keep your immune system strong. Get enough sleep, exercise regularly and eat a healthy diet.; Make sure children get vaccinated. Doctors recommend a different pneumonia vaccine for children younger than age 2 and for children ages 2 to 5 years who are at particular risk of pneumococcal disease. Children who attend a group child care center should also get the vaccine. Doctors also recommend flu shots for children older than 6 months.",0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,5
Pneumonia,Shortness of Breath; Vomiting; Cough; Nausea,Get vaccinated. Vaccines are available to prevent some types of pneumonia and the flu. Talk with your doctor about getting these shots. The vaccination guidelines have changed over time so make sure to review your vaccination status with your doctor even if you recall previously receiving a pneumonia vaccine.; Don't smoke. Smoking damages your lungs' natural defenses against respiratory infections.,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,5
Pneumonia,Fatigue; Shortness of Breath; Chills; Fever; Cough,"Get vaccinated. Vaccines are available to prevent some types of pneumonia and the flu. Talk with your doctor about getting these shots. The vaccination guidelines have changed over time so make sure to review your vaccination status with your doctor even if you recall previously receiving a pneumonia vaccine.; Practice good hygiene. To protect yourself against respiratory infections that sometimes lead to pneumonia, wash your hands regularly or use an alcohol-based hand sanitizer.",0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,5,2,2,0,0,0,1,5
